geneSymbol,log2FC,p_value,FDR,type
HNG_006862,-0.15079360874864634,0.056740937335413216,0.3645094345283395,NS
Slc25a45,-0.15018376477093298,0.05676675891793968,0.3645526112744942,NS
H2afv,-0.20965244492627022,0.05676502966649444,0.3645526112744942,NS
Mecr,-0.34806565866888217,0.0567954206573094,0.36467532335253394,NS
Fbxo38,-0.10846275600433763,0.05685560622705082,0.36500037014782777,NS
HND_001401,0.6975355142360786,0.056921474456990966,0.36536178291109117,NS
HNG_002531,0.3467789757371147,0.05699389947301698,0.36576515310759994,NS
Pls1,0.4406958804951553,0.05701133421494795,0.36581554036863223,NS
HAG_007961,0.7993774962032627,0.0571110991911508,0.3662094537753416,NS
Atp4a,-0.2580493962893352,0.05710813116031243,0.3662094537753416,NS
AU019990,-0.1585544749894842,0.05708449505482951,0.3662094537753416,NS
Mesdc2,0.20557152094258946,0.05710375755316335,0.3662094537753416,NS
Foxr1,-0.07600570995407377,0.057131183994117166,0.3662767140449178,NS
HNG_008620,-0.3923520497135411,0.057149584809373155,0.3663331572365058,NS
1700001C19Rik,0.17519845117849986,0.05718136983821958,0.3664753608906175,NS
Rpl13-ps5,-0.17514403650510907,0.057199683201114265,0.36653119139716867,NS
Tex2,-0.21138129137348471,0.05726252132659123,0.3668311157345496,NS
Gm13910,0.39768208308575304,0.05726570833758202,0.3668311157345496,NS
Ryr3,0.34107028924997285,0.0573044521887627,0.3668330620408267,NS
Fam26e,0.16720959744104547,0.057281013441598375,0.3668330620408267,NS
Wdr44,0.12084675985572346,0.05729151924961383,0.3668330620408267,NS
Itm2b,0.3328576105699863,0.05729939034694001,0.3668330620408267,NS
HNG_030959,-0.050804280800459685,0.05732579496003431,0.3669081564745858,NS
Katnb1,-0.2323650444531875,0.057345672633345265,0.36697385008550804,NS
Slc25a31,-0.02561128446387432,0.05771092915487047,0.36713858297824375,NS
Gpr55,-0.09810040860692197,0.05756757072266523,0.36713858297824375,NS
HNG_010420,-0.13284982998684286,0.057446012052877714,0.36713858297824375,NS
D7Ertd143e,-0.02561128446387432,0.05771092915487047,0.36713858297824375,NS
HNG_009615,-0.23206388631282804,0.057502260620111226,0.36713858297824375,NS
HNG_008075,0.2783165857149923,0.05763082319693026,0.36713858297824375,NS
Serinc2,-0.05066664381883987,0.05771702099932049,0.36713858297824375,NS
Ece2,0.21007555547259305,0.05753729354390991,0.36713858297824375,NS
Ostb,-0.02561128446387432,0.05771092915487047,0.36713858297824375,NS
Snord15a,-0.02561128446387432,0.05771092915487047,0.36713858297824375,NS
Fezf2,-0.02561128446387432,0.05771092915487047,0.36713858297824375,NS
Gab2,-0.2263400649359939,0.05740878381036771,0.36713858297824375,NS
Rabgef1,-0.17726847601359008,0.05756361528559546,0.36713858297824375,NS
Plcxd2,0.23108939446054633,0.05745394193068308,0.36713858297824375,NS
Myocd,-0.02561128446387432,0.05771092915487047,0.36713858297824375,NS
Cyp4f15,-0.02561128446387432,0.05771092915487047,0.36713858297824375,NS
Rqcd1,-0.1661453768971759,0.05751775362506577,0.36713858297824375,NS
Mir467f,-0.02561128446387432,0.05771092915487047,0.36713858297824375,NS
Elovl7,0.2934775134784866,0.05773356378200134,0.36713858297824375,NS
Mrgprb2,-0.02561128446387432,0.05771092915487047,0.36713858297824375,NS
Ndfip1,0.3797341347848917,0.0577368991307345,0.36713858297824375,NS
Slc8a3,-0.06651947782057796,0.05769920188426513,0.36713858297824375,NS
Rnd2,0.38053426936196155,0.05766691713111263,0.36713858297824375,NS
Gm19461,-0.02561128446387432,0.05771092915487047,0.36713858297824375,NS
D730040F13Rik,-0.2254623009620973,0.05747894964338155,0.36713858297824375,NS
Wdr93,0.1568991312882228,0.05772819936689186,0.36713858297824375,NS
HNG_021826,-0.02561128446387432,0.05771092915487047,0.36713858297824375,NS
Hist1h3h,-0.051106807078659174,0.05771222800948452,0.36713858297824375,NS
Adprhl1,-0.02561128446387432,0.05771092915487047,0.36713858297824375,NS
Bend4,-0.18400840534015117,0.057590720822592346,0.36713858297824375,NS
1700055N04Rik,-0.02561128446387432,0.05771092915487047,0.36713858297824375,NS
9130409I23Rik,-0.02561128446387432,0.05771092915487047,0.36713858297824375,NS
1110035M17Rik,-0.15996588079722113,0.05751308368718304,0.36713858297824375,NS
"AK135813,AK135963",-0.02561128446387432,0.05771092915487047,0.36713858297824375,NS
AK076954,-0.1843894614619055,0.05746488896862447,0.36713858297824375,NS
Vmn1r237,-0.02561128446387432,0.05771092915487047,0.36713858297824375,NS
HNG_024856,-0.051106807078659174,0.05771222800948452,0.36713858297824375,NS
AC190403.1,-0.02561128446387432,0.05771092915487047,0.36713858297824375,NS
Ccdc132,-0.081023372333771,0.057750214304226416,0.36716208867770334,NS
Rian,0.28965192278417673,0.057764237373835355,0.3671900864336458,NS
Clasp1,-0.37759109679227976,0.0577833901619904,0.3672199513383717,NS
Pilrb2,-0.2969859715018065,0.057797795966701704,0.3672199513383717,NS
Gcn1l1,-0.2506366820747523,0.05778875808086874,0.3672199513383717,NS
Olfr658,0.2963677531650454,0.05782221127426029,0.36731393722101247,NS
HNG_000804,-0.18569886398230182,0.05787392535846844,0.3675428472608585,NS
Heatr6,-0.24543990208839617,0.05787750327163944,0.3675428472608585,NS
4933406P04Rik,-0.10590706694935459,0.05795499391773228,0.36755582701823825,NS
Sncg,0.04919322723181353,0.05807212597576744,0.36755582701823825,NS
Lyn,-0.26430156005192007,0.05807154508898998,0.36755582701823825,NS
2700081L22Rik,0.05343772512579842,0.0580317954013813,0.36755582701823825,NS
Cmtm2a,0.02483196618707291,0.05803046164142691,0.36755582701823825,NS
HNG_033186,0.02483196618707291,0.05803046164142691,0.36755582701823825,NS
Serpina3b,-0.20602550645309234,0.05807115484396634,0.36755582701823825,NS
Gm13676,0.02483196618707291,0.05803046164142691,0.36755582701823825,NS
Slitrk3,0.02483196618707291,0.05803046164142691,0.36755582701823825,NS
S100a13,0.3900305413115621,0.05804384968429244,0.36755582701823825,NS
Pou3f4,0.04919322723181353,0.05807212597576744,0.36755582701823825,NS
HNG_015272,-0.7190276401447901,0.057909943283613034,0.36755582701823825,NS
Lrp1b,0.02483196618707291,0.05803046164142691,0.36755582701823825,NS
L2hgdh,-0.09567454131885,0.05798057976810009,0.36755582701823825,NS
HNG_014429,-0.16720498675565798,0.05789448306470573,0.36755582701823825,NS
Cbln2,0.02483196618707291,0.05803046164142691,0.36755582701823825,NS
Rnmtl1,-0.2019589988935273,0.05800201808372481,0.36755582701823825,NS
HND_003913,0.09305680852870679,0.05790731569987431,0.36755582701823825,NS
1110001A16Rik,0.15705112944880195,0.05803114829136024,0.36755582701823825,NS
Zdhhc22,0.02483196618707291,0.05803046164142691,0.36755582701823825,NS
AK029591,0.15592159582784532,0.05813391775094096,0.3678859264570488,NS
HNG_042245,0.15787596879944607,0.058144749180061774,0.36789348014276774,NS
HAG_025186,-0.3169800650587238,0.05816021696637684,0.3678978418908554,NS
4933406M09Rik,0.08065804117984386,0.058164714340650535,0.3678978418908554,NS
HNG_006183,0.28256841758029894,0.058186866500687405,0.36797698278068913,NS
Gnrh1,-0.26771183501691076,0.05823139133232127,0.36809200963201183,NS
Col8a1,-0.3251657013090583,0.05823034273950934,0.36809200963201183,NS
Zfp97,-0.25798186695139913,0.058233984233671786,0.36809200963201183,NS
Bzw2,-0.10725833666337348,0.058270656567972944,0.3682018709671682,NS
HAG_019224,-0.059643169665931466,0.05826503508718375,0.3682018709671682,NS
Ebf1,-0.23960906023119707,0.05831560924931084,0.3684249315234514,NS
BC003965,-0.06242275422368415,0.05834007589589628,0.3685185135029212,NS
Atxn7,-0.21476421394216416,0.058368340791434895,0.3686360530593403,NS
Dcst1,0.15541997572335203,0.058380102011707194,0.36864933895630886,NS
S100a5,0.18919597585278364,0.05841512221199929,0.36880946825610933,NS
Manea,0.27336380718000974,0.05845406667352052,0.36899431669615107,NS
Dot1l,-0.6841916115026372,0.058484713355908914,0.36906570974074315,NS
Exoc3l,0.47685359375024294,0.05848252467111088,0.36906570974074315,NS
Zfp715,0.1471525234949551,0.05849761065585331,0.36908608164549295,NS
Mis18bp1,-0.5637099621617674,0.05853598919246735,0.36926719210954617,NS
HNG_015976,0.1716693167412554,0.05859392200884016,0.36957157814300173,NS
HNG_024643,-0.313397443957268,0.05861125222005937,0.3695748104119655,NS
Uba2,-0.11399438167163911,0.05861578414775687,0.3695748104119655,NS
HAG_030277,0.34593379110626343,0.058633161790182936,0.3695748104119655,NS
HNG_006865,0.15859328433024628,0.05862593995280171,0.3695748104119655,NS
Anapc16,-0.15769218204930713,0.05864865616328567,0.3696114418135943,NS
Pkm2,0.14762585256122307,0.05869927403419226,0.36986937742376813,NS
Lefty1,0.2827265655630202,0.05871040547273337,0.369878461413629,NS
Ly6h,0.18444413069454166,0.058755307691102945,0.37010026488197717,NS
Akr1c19,0.3045922541213324,0.0588337159117107,0.3703525634583648,NS
HNG_028870,-0.17826126441205703,0.058811681425517064,0.3703525634583648,NS
Mlst8,-0.17321961465348235,0.058843872403200846,0.3703525634583648,NS
HAG_015456,0.6589332132917067,0.058817780732530085,0.3703525634583648,NS
Slc31a1,0.2216189935092716,0.05884329934845638,0.3703525634583648,NS
B430010I23Rik,-0.280773765754759,0.05885531715866825,0.3703635289450518,NS
Kctd9,-0.2136933252798041,0.05888470929224901,0.37042635515882155,NS
Rnf19b,0.1580596282393545,0.05887547819970832,0.37042635515882155,NS
Macrod2,0.24882394151868947,0.05889486855903739,0.3704292177682609,NS
Gm2058,0.16643199868368286,0.05891412816949772,0.37048930815256453,NS
Gm9987,0.1942777573988118,0.05892608148954338,0.37050343973296823,NS
Sidt2,0.06352082943463877,0.05898484173272828,0.370597377552979,NS
HNG_012026,0.21971652300156486,0.05896157764213143,0.370597377552979,NS
HAG_045456,-0.2514983006494089,0.05897312324440746,0.370597377552979,NS
HNG_043058,-0.25006841585194617,0.05899861860817257,0.370597377552979,NS
Pip4k2b,-0.12122189267232564,0.05899927337811625,0.370597377552979,NS
0610010O12Rik,0.28474008514055327,0.05896620571985201,0.370597377552979,NS
HAG_013816,0.1540027400319417,0.05901747721116967,0.3706507305206925,NS
Larp1b,-0.15604335571174488,0.059097269103398825,0.3710297625353519,NS
HAG_002380,0.3000755919558893,0.059090190592808435,0.3710297625353519,NS
Qrich1,-0.1611171962016673,0.05915574856277155,0.3711866714513043,NS
Aqp1,-0.2140152433409641,0.059147447570180575,0.3711866714513043,NS
Spag5,-0.7891827919048691,0.05916115763150308,0.3711866714513043,NS
Cd68,-0.47386168809106044,0.059136460754613755,0.3711866714513043,NS
Dnajc16,0.1403553947824845,0.059214853580031854,0.37134046178034763,NS
Dnmt1,-0.604580560434453,0.059207242672041104,0.37134046178034763,NS
Usp39,-0.1293993186578204,0.05920111967764071,0.37134046178034763,NS
D16Ertd472e,0.16327948561796468,0.059234654205561385,0.371403617006355,NS
Pi4k2b,-0.09818929658221531,0.05924911331962935,0.3714332655012139,NS
Gm16477,0.2010212338912254,0.0593044307114232,0.3716947269996948,NS
Pld6,-0.41619755765716704,0.059320032402864424,0.3716947269996948,NS
HAG_015231,-0.24367723558241405,0.05931579475261516,0.3716947269996948,NS
HAG_003773,0.21946545306295207,0.059384469930314925,0.3719763679323895,NS
Klhl7,0.20213709037439465,0.05938291822844417,0.3719763679323895,NS
Samd4,-0.250445826917008,0.05940910634218803,0.37200859699704747,NS
Gna12,-0.05978072084935082,0.05940361540474185,0.37200859699704747,NS
Stx18,0.11060978849446279,0.05946746704343086,0.37231296571786826,NS
Atrip,-0.20932868012983707,0.05951169935311541,0.37242681056413746,NS
Foxh1,-0.23033987441087392,0.05951492047682171,0.37242681056413746,NS
Dynlt3,0.2735430399079224,0.059502123419854704,0.37242681056413746,NS
Dzip1l,0.5133926620854676,0.05954390386682198,0.3725471067700915,NS
Kdm6b,-0.3762365734500168,0.05957257788606872,0.37266542823123816,NS
HNG_016890,0.2806353261718286,0.059591023050610405,0.3727197332275767,NS
AK017368,-0.1357506416533846,0.05960811564210819,0.37276556197420607,NS
Tmem188,0.2075607908747381,0.05962901331214716,0.37283516726474714,NS
4931440P22Rik,-0.19563977567530233,0.05965364839196385,0.37292811438225415,NS
Etfb,-0.12079027593490554,0.05966623887721684,0.3729457459343575,NS
Ngp,-2.6448492194630884,0.059693001541345485,0.37305194087037324,NS
Sepw1,0.24355297044940016,0.059732920038448996,0.3731792182827619,NS
Gm9918,0.22252823703537689,0.059728022732492225,0.3731792182827619,NS
HNG_025087,-0.4490093285525423,0.05977194272738962,0.37330081770122986,NS
Asb16,0.24885121026288903,0.05976542797618262,0.37330081770122986,NS
Hnrnpa0,-0.0907796311714062,0.05981237947567212,0.37349225410524395,NS
"ENSMUSG00000063277,Gm10408,Gm2897,Gm3696,Gm5797",0.09079233001920206,0.05983339452413774,0.37356237091517597,NS
AK213609,-0.17477912912663796,0.05985661878672477,0.37357916828168664,NS
Nol9,-0.08240581817580317,0.059848336609439126,0.37357916828168664,NS
Bad,0.14394090746389931,0.059865445152967545,0.37357916828168664,NS
Esyt3,0.27900079031200553,0.059921832061138214,0.37380882063045723,NS
HNG_010626,0.23099663479458976,0.05991948920098484,0.37380882063045723,NS
Cel,-0.059007659978756184,0.059965742479151034,0.37397500583991095,NS
Hist2h3b,-0.05900683012432646,0.05996806587933813,0.37397500583991095,NS
Slc9a5,-0.7648272340312907,0.0600004427060879,0.3741157953245324,NS
HNG_009177,-0.2183255579130538,0.060063021627244875,0.3743225569886027,NS
Hoxa4,-0.27198818019349624,0.06005300152857886,0.3743225569886027,NS
Dgkd,-0.31612291023482975,0.0600535900139295,0.3743225569886027,NS
Pmpcb,-0.048623733984404005,0.06008261276189232,0.37434560796314487,NS
Vit,-0.18929080879803079,0.0600863339618094,0.37434560796314487,NS
HAG_016647,-0.11966828458689349,0.06015469070385779,0.37456556410187725,NS
HNG_004680,0.27496759513469915,0.06016088948728412,0.37456556410187725,NS
Pitx2,-0.2741071648012252,0.06016031929151418,0.37456556410187725,NS
Fancm,-0.5572496043300665,0.060159870320998635,0.37456556410187725,NS
2610029I01Rik,-0.1608409755966953,0.06020129732020145,0.37475602108720313,NS
Gm4566,-0.06706910974794905,0.06022201929724615,0.3748238905290201,NS
Cotl1,-0.5016869426334623,0.06025913251399196,0.3748990992953576,NS
Ntn1,-0.1528457079536739,0.060263566836328046,0.3748990992953576,NS
Acot1,0.38517992346365704,0.06025515605799807,0.3748990992953576,NS
Spef2,0.3816219409992825,0.060315079345129995,0.37515416042039357,NS
Phyhd1,0.4305962873616833,0.06032422290318495,0.37515416042039357,NS
Gm4955,-0.23648706807768935,0.06037458961881907,0.37540622820159014,NS
St7,0.10992088972061254,0.06039979882944844,0.3754736493141764,NS
HNG_027949,0.3355827243337628,0.06040510532427846,0.3754736493141764,NS
Usp48,-0.42225223230775377,0.06048933624495542,0.3759360050704068,NS
1700084C01Rik,0.23533106805334064,0.06051295049882722,0.3760215442684735,NS
2700094K13Rik,-0.27603505278898055,0.06054087412862932,0.3761338293030661,NS
Snx10,0.21976294386774686,0.06058694117566855,0.3763587825154792,NS
Ddx46,-0.29669649136219434,0.06060983412909607,0.37643973126844377,NS
HNG_001796,-0.17273146130667702,0.06063438941957369,0.37650619210844505,NS
Edaradd,-0.22092152443853996,0.06064026168612386,0.37650619210844505,NS
Xiap,0.2430078998935583,0.060666999128688746,0.3766109433631984,NS
A630072M18Rik,0.5848397393883307,0.060679766432178664,0.3766289502844104,NS
HAG_007127,0.03346257998198198,0.060691047851386855,0.37663773021998687,NS
Mblac2,0.3148288483134394,0.06072491687678506,0.3767866591385955,NS
Ube2e1,0.28527756703092066,0.06080610698299885,0.3769840369912347,NS
Slit2,-0.15472356627932848,0.06078212484881632,0.3769840369912347,NS
E2f7,-0.31416589637436854,0.06076910713992793,0.3769840369912347,NS
4933400C05Rik,-0.19279221302754232,0.060799466159360105,0.3769840369912347,NS
D2hgdh,0.09823075525384528,0.06080575808969663,0.3769840369912347,NS
Ctla2a,-0.2581476724174836,0.06082336411354265,0.3770297913189591,NS
HNG_018063,0.28215591495286896,0.06093598216243494,0.37703445209583925,NS
Xrra1,0.04592762764393048,0.06105708598286148,0.37703445209583925,NS
Fbxo48,-0.5680406805369995,0.06105561773767562,0.37703445209583925,NS
Cacna1g,-0.23947073150706716,0.06092686315087152,0.37703445209583925,NS
HNG_022422,-0.17056368230090618,0.061083172818392914,0.37703445209583925,NS
Dars2,-0.057628886984719685,0.06095841328544846,0.37703445209583925,NS
Tet3,-0.6178155471563365,0.061090801797463214,0.37703445209583925,NS
Cgnl1,-0.23847299525495155,0.06099172901295111,0.37703445209583925,NS
Osbpl5,-0.21769398007243224,0.060849382044499495,0.37703445209583925,NS
Zfp655,0.17032737064267867,0.06102826057010917,0.37703445209583925,NS
Efcab2,0.22339806712211407,0.06103752800334058,0.37703445209583925,NS
Klf8,0.16190573129365582,0.06109000721924974,0.37703445209583925,NS
Fbxo32,0.09478506819005883,0.06091505015177095,0.37703445209583925,NS
Srf,-0.22509444706864912,0.06092709094759136,0.37703445209583925,NS
4833427F10Rik,0.11758208663348779,0.060868779058851706,0.37703445209583925,NS
HNG_015769,0.12025881684819512,0.06089130977024934,0.37703445209583925,NS
Fkbp1b,0.20221250173434369,0.06098636915675366,0.37703445209583925,NS
Pitx1,0.06271192304302187,0.06108515469433007,0.37703445209583925,NS
HNG_018723,0.6020660433799081,0.06100769451896428,0.37703445209583925,NS
Parp3,-0.33946575008063906,0.06092955714588802,0.37703445209583925,NS
Rundc3b,-0.15852269759693005,0.06097296679779545,0.37703445209583925,NS
HND_003094,-0.12765555103200968,0.0608928438741588,0.37703445209583925,NS
Gfra1,-0.2907723521533793,0.06105638613753363,0.37703445209583925,NS
HNG_016880,-0.18958442740678066,0.06103508757827479,0.37703445209583925,NS
March2,0.05946172925996063,0.06091284623087994,0.37703445209583925,NS
Thrap3,-0.24030177221715476,0.061031538828412946,0.37703445209583925,NS
Paip2b,0.2354519900206684,0.061089108946043344,0.37703445209583925,NS
Gm10677,0.0636592383700027,0.061126900853088806,0.37706122955402416,NS
Ctnnb1,0.1455573531513199,0.06111730030908845,0.37706122955402416,NS
Hist1h2ag,-0.09884338025745032,0.06111968417756267,0.37706122955402416,NS
Grin2d,0.3148973568822051,0.0611346523553876,0.37706122955402416,NS
Tob2,-0.11228221594986643,0.061171787737385644,0.37710747440430953,NS
Tmem66,0.2568618870360302,0.06117100451511785,0.37710747440430953,NS
Krt7,0.40929016221766723,0.0611542075671853,0.37710747440430953,NS
Kdm4a,-0.16362546647690568,0.06123690529470822,0.3773870114481114,NS
HNG_032031,0.11977870367364857,0.06123188826868184,0.3773870114481114,NS
HNG_042545,-0.15840280632768575,0.06126014916929306,0.37746931623732927,NS
Best3,0.061059770378378286,0.06129492415571929,0.3776226347437245,NS
Cyth2,-0.24213578523948875,0.06138201865727189,0.3779761923189841,NS
